month,year,month_num,region,category,segment,total_orders,total_units,revenue,revenue_prev_month,revenue_mom_change,revenue_mom_pct,revenue_yoy_pct,pcogs,pcogs_mom_change,pcogs_mom_pct,pcogs_yoy_pct,ops,ops_mom_change,ops_mom_pct,ops_yoy_pct,profit_margin_pct,margin_mom_change,margin_yoy_change,conversion_rate,conversion_mom_change,conversion_yoy_change
2016-04,2016,4,West,Office Supplies,Home Office,4.0,24.0,329.99,141.24,188.75,133.64,832.7,413.2,265.3,179.38,1317.01,408.54,235.72,136.4,982.8,-1.14,-15.56,-23.83,100.0,0.0,0.0
2016-04,2016,4,West,Technology,Consumer,5.0,23.0,734.72,1704.1,-969.38,-56.89,-67.54,700.99,-1166.91,-62.47,-75.63,876.61,-1160.66,-56.97,-70.33,20.03,11.72,17.38,80.0,30.0,0.0
2016-04,2016,4,West,Technology,Corporate,2.0,4.0,1059.97,218.56,841.41,384.98,405.95,889.97,748.33,528.33,490.01,1299.97,1081.41,494.79,520.51,31.54,-3.65,3.54,100.0,0.0,0.0
2016-04,2016,4,West,Technology,Home Office,2.0,4.0,119.4,3489.68,-3370.28,-96.58,-38.7,84.83,-3898.13,-97.87,-63.38,126.76,-4235.34,-97.09,-47.93,33.08,24.39,28.22,100.0,0.0,0.0
2016-05,2016,5,Central,Furniture,Consumer,5.0,18.0,774.62,1382.4,-607.78,-43.97,353.52,1473.47,-96.38,-6.14,435.07,1161.73,-450.03,-27.92,376.1,-26.83,-29.43,-13.97,20.0,-40.0,20.0
2016-05,2016,5,Central,Furniture,Corporate,1.0,5.0,3504.9,592.87,2912.03,491.18,3845.63,2803.92,2291.56,447.26,3431.83,3504.9,2846.15,432.05,3349.03,20.0,-2.22,-1.87,100.0,0.0,0.0
2016-05,2016,5,Central,Furniture,Home Office,2.0,12.0,1092.97,1183.72,-90.75,-7.67,334.86,819.5,-620.42,-43.09,107.49,1103.91,-427.03,-27.89,207.44,25.76,19.82,35.76,100.0,50.0,100.0
2016-05,2016,5,Central,Office Supplies,Consumer,14.0,72.0,2289.65,326.58,1963.07,601.1,70.44,1999.73,1595.39,394.57,64.71,2546.09,2117.95,494.69,89.08,21.46,15.9,11.62,78.57,-4.76,-21.43
2016-05,2016,5,Central,Office Supplies,Corporate,5.0,23.0,525.82,267.05,258.77,96.9,-7.13,343.32,35.92,11.69,-27.3,555.98,233.53,72.42,-9.89,38.25,33.58,14.79,80.0,-20.0,0.0
2016-05,2016,5,Central,Office Supplies,Home Office,9.0,52.0,1093.59,908.23,185.36,20.41,2404.79,734.65,-330.44,-31.02,3115.1,1158.47,-9.96,-0.85,2553.39,36.58,27.74,-11.08,88.89,-11.11,-11.11
2016-05,2016,5,Central,Technology,Consumer,5.0,34.0,2927.77,28.13,2899.64,10308.0,146.1,3058.54,3031.72,11303.95,128.55,3452.3,3417.13,9716.04,140.85,11.41,-12.33,4.77,80.0,-20.0,-20.0
2016-05,2016,5,Central,Technology,Corporate,3.0,19.0,2243.45,308.65,1934.8,626.86,126.26,2553.65,2212.92,649.46,263.86,2804.31,2421.74,633.02,181.64,8.94,-2.0,-20.57,100.0,0.0,0.0
2016-05,2016,5,Central,Technology,Home Office,2.0,5.0,588.37,724.86,-136.49,-18.83,128.72,1025.5,448.23,77.65,240.18,921.47,144.87,18.65,186.57,-11.29,-36.96,-17.54,50.0,-50.0,-50.0
2016-05,2016,5,East,Furniture,Consumer,7.0,28.0,379.16,898.45,-519.29,-57.8,190.52,437.25,-472.16,-51.92,206.33,468.6,-546.22,-53.82,187.24,6.69,-3.7,-5.81,71.43,-3.57,-28.57
2016-05,2016,5,East,Furniture,Corporate,6.0,33.0,2916.73,302.17,2614.56,865.26,6050.84,2381.33,1741.8,272.36,1769.62,2922.77,2440.56,506.12,3629.93,18.52,51.14,81.06,100.0,50.0,50.0
2016-05,2016,5,East,Office Supplies,Consumer,10.0,58.0,1994.81,1880.34,114.47,6.09,18.26,2318.81,808.81,53.56,90.58,2360.01,452.14,23.7,36.53,1.75,-19.1,-27.86,90.0,2.5,4.29
2016-05,2016,5,East,Office Supplies,Corporate,9.0,77.0,1431.74,1404.04,27.7,1.97,782.92,1756.76,-173.99,-9.01,1136.02,1818.45,-2.83,-0.16,805.15,3.39,9.4,-25.86,88.89,28.89,-11.11
2016-05,2016,5,East,Office Supplies,Home Office,1.0,1.0,4.98,8.22,-3.24,-39.42,-99.91,2.54,-4.52,-64.02,-99.93,4.98,-5.29,-51.51,-99.91,49.0,17.74,13.5,100.0,0.0,0.0
2016-05,2016,5,East,Technology,Consumer,3.0,19.0,654.39,114.36,540.03,472.22,-79.8,1085.61,934.54,618.61,-60.66,928.57,781.09,529.62,-75.54,-16.91,-14.48,-44.22,100.0,33.33,0.0
2016-05,2016,5,East,Technology,Corporate,5.0,19.0,3188.87,9099.93,-5911.06,-64.96,321.21,2500.19,-4233.76,-62.87,201.94,3543.17,-5556.76,-61.06,274.41,29.44,3.44,16.94,100.0,0.0,0.0
2016-05,2016,5,South,Furniture,Home Office,1.0,4.0,24.96,7.04,17.92,254.55,-59.96,18.72,14.78,375.13,-65.74,24.96,17.92,254.55,-63.96,25.0,-19.03,3.89,100.0,0.0,0.0
2016-05,2016,5,South,Office Supplies,Consumer,9.0,37.0,412.45,565.15,-152.7,-27.02,659.02,297.73,-193.54,-39.4,184.69,428.56,-268.4,-38.51,480.08,30.53,1.02,72.08,88.89,-11.11,22.22
2016-05,2016,5,South,Office Supplies,Corporate,2.0,7.0,22.44,66.93,-44.49,-66.47,-88.64,17.15,-27.5,-61.59,-83.59,25.31,-48.87,-65.88,-87.19,32.24,-7.58,-14.87,100.0,0.0,0.0
2016-05,2016,5,South,Office Supplies,Home Office,1.0,11.0,1287.01,88.5,1198.51,1354.25,872.87,1125.6,770.38,216.87,999.43,1287.01,1064.84,479.29,796.75,12.54,72.43,-16.12,100.0,50.0,0.0
2016-05,2016,5,South,Technology,Consumer,3.0,17.0,7184.54,4899.93,2284.61,46.63,4800.44,9411.11,6912.15,276.6,4951.05,10866.27,5966.34,121.76,5829.43,13.39,-35.61,15.05,100.0,0.0,50.0
2016-05,2016,5,West,Furniture,Consumer,12.0,60.0,2657.55,3430.65,-773.1,-22.54,-51.52,2803.4,-896.78,-24.24,-46.83,3007.84,-1110.01,-26.96,-49.91,6.8,-3.34,-5.4,75.0,17.86,19.44
2016-05,2016,5,West,Furniture,Corporate,3.0,16.0,2639.35,122.76,2516.59,2050.01,3949.32,2531.69,2403.21,1870.49,6606.46,2877.72,2724.26,1775.22,4315.04,12.02,-4.26,-30.06,66.67,-33.33,-33.33
2016-05,2016,5,West,Furniture,Home Office,1.0,5.0,47.4,921.67,-874.27,-94.86,-95.49,26.07,-2325.79,-98.89,-98.24,47.4,-1532.58,-97.0,-96.68,45.0,93.85,48.97,100.0,20.0,75.0
2016-05,2016,5,West,Office Supplies,Consumer,14.0,99.0,1339.52,2140.47,-800.95,-37.42,-34.33,1125.31,-3852.47,-77.39,-43.88,1408.6,-1829.99,-56.51,-39.84,20.11,73.81,5.75,100.0,12.5,7.69
2016-05,2016,5,West,Office Supplies,Corporate,7.0,50.0,218.41,278.87,-60.46,-21.68,-57.17,234.24,-6.91,-2.87,-48.74,287.67,-60.91,-17.47,-50.3,18.57,-12.25,-2.48,85.71,-14.29,0.0
2016-05,2016,5,West,Office Supplies,Home Office,3.0,34.0,1154.08,329.99,824.09,249.73,591.85,681.89,268.69,65.03,404.06,1154.08,745.54,182.49,457.93,40.91,42.05,6.31,100.0,0.0,0.0
2016-05,2016,5,West,Technology,Consumer,7.0,41.0,5344.82,734.72,4610.1,627.46,36.57,4096.12,3395.13,484.33,14.98,5546.07,4669.46,532.67,15.25,26.14,6.11,0.17,85.71,5.71,23.21
2016-05,2016,5,West,Technology,Corporate,1.0,2.0,111.98,1059.97,-947.99,-89.44,-77.62,85.1,-804.87,-90.44,-84.62,111.98,-1187.99,-91.39,-82.1,24.0,-7.54,12.45,100.0,0.0,0.0
2016-05,2016,5,West,Technology,Home Office,3.0,5.0,552.04,119.4,432.64,362.35,-16.34,576.68,491.85,579.81,-3.83,658.56,531.8,419.53,-10.83,12.43,-20.65,-6.38,100.0,0.0,0.0
2016-06,2016,6,Central,Furniture,Consumer,5.0,32.0,1829.52,774.62,1054.9,136.18,240.19,2501.32,1027.85,69.76,524.52,2281.38,1119.65,96.38,324.21,-9.64,17.19,-35.16,40.0,20.0,-60.0
2016-06,2016,6,Central,Furniture,Home Office,1.0,4.0,268.35,1092.97,-824.62,-75.45,79.88,510.12,-309.38,-37.75,123.4,386.36,-717.55,-65.0,81.29,-32.03,-57.79,-24.89,0.0,-100.0,0.0
2016-06,2016,6,Central,Office Supplies,Consumer,7.0,49.0,878.3,2289.65,-1411.35,-61.64,323.52,692.79,-1306.94,-65.36,525.83,934.64,-1611.45,-63.29,350.69,25.88,4.42,-20.74,100.0,21.43,0.0
2016-06,2016,6,Central,Office Supplies,Corporate,4.0,14.0,171.31,525.82,-354.51,-67.42,-87.61,109.41,-233.91,-68.13,-93.78,173.04,-382.94,-68.88,-90.28,36.77,-1.48,35.53,75.0,-5.0,-25.0
2016-06,2016,6,Central,Office Supplies,Home Office,4.0,46.0,452.91,1093.59,-640.68,-58.59,304.24,666.42,-68.23,-9.29,1039.96,615.56,-542.91,-46.86,449.41,-8.26,-44.84,-56.08,100.0,11.11,0.0
2016-06,2016,6,Central,Technology,Consumer,5.0,20.0,1178.33,2927.77,-1749.44,-59.75,-1.5,1150.71,-1907.83,-62.38,21.05,1362.68,-2089.62,-60.53,5.67,15.56,4.15,-10.72,100.0,20.0,0.0
2016-06,2016,6,Central,Technology,Home Office,1.0,3.0,705.59,588.37,117.22,19.92,-35.9,964.78,-60.72,-5.92,-10.53,1007.98,86.51,9.39,-26.74,4.29,15.58,-17.34,100.0,50.0,0.0
2016-06,2016,6,East,Furniture,Consumer,5.0,18.0,1430.95,379.16,1051.79,277.4,341.47,1607.42,1170.17,267.62,287.33,1706.73,1238.13,264.22,318.51,5.82,-0.87,7.58,100.0,28.57,20.0
2016-06,2016,6,East,Furniture,Corporate,4.0,15.0,1444.79,2916.73,-1471.94,-50.47,254.58,1759.7,-621.63,-26.1,75.01,1844.32,-1078.45,-36.9,169.81,4.59,-13.93,51.68,50.0,-50.0,-16.67
2016-06,2016,6,East,Office Supplies,Consumer,14.0,127.0,2451.44,1994.81,456.63,22.89,764.49,1953.36,-365.45,-15.76,174.75,2508.82,148.81,6.31,506.86,22.14,20.39,94.11,92.86,2.86,9.53
2016-06,2016,6,East,Office Supplies,Corporate,5.0,52.0,1294.25,1431.74,-137.49,-9.6,65.76,1302.74,-454.02,-25.84,59.89,1384.35,-434.1,-23.87,46.35,5.9,2.51,-7.97,80.0,-8.89,-20.0
2016-06,2016,6,East,Office Supplies,Home Office,1.0,19.0,415.56,4.98,410.58,8244.58,-70.49,505.59,503.05,19805.12,-56.83,538.02,533.04,10703.61,-66.83,6.03,-42.97,-21.76,100.0,0.0,0.0
2016-06,2016,6,East,Technology,Consumer,7.0,34.0,2449.59,654.39,1795.2,274.33,-28.25,1709.83,624.22,57.5,-54.42,2453.28,1524.71,164.2,-41.08,30.31,47.22,20.41,100.0,0.0,0.0
2016-06,2016,6,East,Technology,Corporate,2.0,4.0,573.87,3188.87,-2615.0,-82.0,665.16,420.24,-2079.95,-83.19,637.26,573.87,-2969.3,-83.8,665.16,26.77,-2.67,2.77,100.0,0.0,0.0
2016-06,2016,6,East,Technology,Home Office,2.0,5.0,388.86,1294.75,-905.89,-69.97,-92.14,293.52,-664.6,-69.37,-89.2,391.59,-903.16,-69.76,-92.09,25.04,-0.96,-20.07,100.0,0.0,0.0
2016-06,2016,6,South,Furniture,Consumer,3.0,9.0,843.98,1610.14,-766.16,-47.58,91.37,1012.98,-1632.33,-61.71,89.09,1024.49,-1213.34,-54.22,85.85,1.12,19.33,-1.7,66.67,16.67,-33.33
2016-06,2016,6,South,Furniture,Corporate,2.0,6.0,603.88,1518.2,-914.32,-60.22,147.28,1137.79,-4.11,-0.36,224.13,916.52,-617.5,-40.25,188.5,-24.14,-49.7,-13.65,0.0,-100.0,0.0
2016-06,2016,6,South,Office Supplies,Consumer,4.0,26.0,668.76,412.45,256.31,62.14,-54.42,432.31,134.58,45.2,-58.68,713.29,284.73,66.44,-58.58,39.39,8.86,0.14,100.0,11.11,0.0
2016-06,2016,6,South,Office Supplies,Corporate,7.0,35.0,866.54,22.44,844.1,3761.59,635.98,732.8,715.65,4172.89,693.67,986.68,961.37,3798.38,654.52,25.73,-6.51,-3.67,85.71,-14.29,-14.29
2016-06,2016,6,South,Office Supplies,Home Office,1.0,12.0,121.95,1287.01,-1165.06,-90.52,6.08,64.42,-1061.18,-94.28,-25.07,121.95,-1165.06,-90.52,4.11,47.18,34.64,20.57,100.0,0.0,0.0
2016-06,2016,6,South,Technology,Corporate,1.0,4.0,76.77,762.65,-685.88,-89.93,-91.19,69.58,-2012.58,-96.66,-89.2,95.97,-1273.0,-92.99,-88.98,27.5,79.6,1.46,100.0,0.0,0.0
2016-06,2016,6,South,Technology,Home Office,2.0,15.0,2873.92,710.54,2163.38,304.47,1816.33,3230.03,2516.74,352.84,3213.53,3619.96,2769.29,325.54,2313.79,10.77,-5.38,-24.23,50.0,-50.0,-50.0
2016-06,2016,6,West,Furniture,Consumer,3.0,14.0,1690.27,2657.55,-967.28,-36.4,124.55,2276.9,-526.5,-18.78,206.35,2107.31,-900.53,-29.94,152.76,-8.05,-14.85,-18.9,66.67,-8.33,-33.33
2016-06,2016,6,West,Furniture,Corporate,4.0,19.0,1360.24,2639.35,-1279.11,-48.46,344.48,1282.36,-1249.33,-49.35,157.46,1502.63,-1375.09,-47.78,255.92,14.66,2.64,32.64,50.0,-16.67,0.0
2016-06,2016,6,West,Furniture,Home Office,3.0,11.0,1210.96,47.4,1163.56,2454.77,650.52,1088.26,1062.19,4074.38,611.19,1300.84,1253.44,2644.39,600.05,16.34,-28.66,-1.32,100.0,0.0,0.0
2016-06,2016,6,West,Office Supplies,Consumer,11.0,61.0,2154.33,1339.52,814.81,60.83,-42.41,1477.86,352.55,31.33,-53.14,2169.7,761.1,54.03,-51.43,31.89,11.78,2.48,100.0,0.0,10.0
2016-06,2016,6,West,Office Supplies,Corporate,5.0,21.0,129.53,218.41,-88.88,-40.69,498.29,144.01,-90.23,-38.52,663.98,150.18,-137.49,-47.79,454.99,4.11,-14.46,-26.19,60.0,-25.71,-40.0
2016-06,2016,6,West,Office Supplies,Home Office,4.0,28.0,604.61,1154.08,-549.47,-47.61,1481.51,352.58,-329.31,-48.29,628.17,605.56,-548.52,-47.53,1106.29,41.78,0.87,38.23,100.0,0.0,0.0
2016-06,2016,6,West,Technology,Consumer,7.0,24.0,5167.66,5344.82,-177.16,-3.31,378.87,5931.83,1835.71,44.82,504.48,6626.48,1080.41,19.48,452.93,10.48,-15.66,-7.64,71.43,-14.28,-14.28
2016-06,2016,6,West,Technology,Corporate,1.0,7.0,160.93,111.98,48.95,43.71,-10.82,142.11,57.01,66.99,-30.0,160.93,48.95,43.71,-28.66,11.69,-12.31,1.69,100.0,0.0,0.0
2016-06,2016,6,West,Technology,Home Office,2.0,8.0,69.39,552.04,-482.65,-87.43,-91.9,70.37,-506.31,-87.8,-92.77,79.41,-579.15,-87.94,-92.47,11.38,-1.05,3.63,50.0,-50.0,-50.0
2016-07,2016,7,Central,Furniture,Consumer,4.0,24.0,1470.21,1829.52,-359.31,-19.64,-13.5,1237.33,-1263.99,-50.53,-59.38,1542.99,-738.39,-32.37,-39.72,19.81,29.45,38.82,75.0,35.0,75.0
2016-07,2016,7,Central,Furniture,Corporate,1.0,10.0,201.48,3504.9,-3303.42,-94.25,1071.4,355.27,-2448.65,-87.33,873.34,313.66,-3191.24,-91.05,926.04,-13.27,-33.27,6.13,0.0,-100.0,-50.0
2016-07,2016,7,Central,Furniture,Home Office,1.0,5.0,25.4,268.35,-242.95,-90.53,-83.46,16.76,-493.36,-96.71,-90.43,25.4,-360.96,-93.43,-86.77,34.02,66.05,25.27,100.0,100.0,0.0
2016-07,2016,7,Central,Office Supplies,Consumer,8.0,48.0,848.81,878.3,-29.49,-3.36,1389.4,569.59,-123.2,-17.78,255.7,882.23,-52.41,-5.61,847.41,35.44,9.56,107.41,100.0,0.0,40.0
2016-07,2016,7,Central,Office Supplies,Corporate,7.0,31.0,891.61,171.31,720.3,420.47,613.12,714.63,605.22,553.17,658.47,935.6,762.56,440.68,611.59,23.62,-13.15,-4.72,100.0,25.0,0.0
2016-07,2016,7,Central,Office Supplies,Home Office,3.0,17.0,31.63,452.91,-421.28,-93.02,-83.98,78.67,-587.75,-88.2,-48.47,57.57,-557.99,-90.65,-70.84,-36.67,-28.41,-59.34,66.67,-33.33,-33.33
2016-07,2016,7,Central,Technology,Consumer,3.0,7.0,886.13,1178.33,-292.2,-24.8,-66.14,707.31,-443.4,-38.53,-56.76,918.93,-443.75,-32.56,-65.41,23.03,7.47,-15.39,100.0,0.0,0.0
2016-07,2016,7,Central,Technology,Corporate,2.0,10.0,823.65,2243.45,-1419.8,-63.29,-59.62,1132.65,-1421.0,-55.65,-46.76,1129.12,-1675.19,-59.74,-54.25,-0.31,-9.25,-14.12,50.0,-50.0,-50.0
2016-07,2016,7,Central,Technology,Home Office,2.0,7.0,235.56,705.59,-470.03,-66.62,-76.69,293.48,-671.3,-69.58,-70.61,309.45,-698.53,-69.3,-72.76,5.16,0.87,-6.93,50.0,-50.0,-50.0
2016-07,2016,7,East,Furniture,Consumer,3.0,22.0,1180.66,1430.95,-250.29,-17.49,40.68,1112.64,-494.78,-30.78,4.84,1372.54,-334.19,-19.58,32.73,18.94,13.12,21.58,100.0,0.0,33.33
2016-07,2016,7,East,Furniture,Corporate,6.0,27.0,2988.56,1444.79,1543.77,106.85,178.44,3479.44,1719.74,97.73,179.76,3636.51,1792.19,97.17,174.63,4.32,-0.27,-1.75,83.33,33.33,0.0
2016-07,2016,7,East,Office Supplies,Consumer,9.0,66.0,2436.89,2451.44,-14.55,-0.59,151.56,2330.3,376.94,19.3,271.22,2695.69,186.87,7.45,171.46,13.55,-8.59,-23.23,100.0,7.14,20.0
2016-07,2016,7,East,Office Supplies,Corporate,13.0,107.0,2524.08,1294.25,1229.83,95.02,184.58,2440.96,1138.22,87.37,287.59,2858.61,1474.26,106.49,216.56,14.61,8.71,-15.65,76.92,-3.08,-23.08
2016-07,2016,7,East,Office Supplies,Home Office,3.0,12.0,59.86,415.56,-355.7,-85.6,-86.84,114.3,-391.29,-77.39,-63.2,91.75,-446.27,-82.95,-81.04,-24.58,-30.61,-60.4,66.67,-33.33,-33.33
2016-07,2016,7,East,Technology,Consumer,7.0,30.0,2238.71,2449.59,-210.88,-8.61,3926.46,2945.74,1235.91,72.28,6427.23,3183.36,730.08,29.76,5576.46,7.47,-22.84,-12.06,85.71,-14.29,-14.29
2016-07,2016,7,East,Technology,Corporate,2.0,5.0,672.98,573.87,99.11,17.27,-37.72,374.15,-46.09,-10.97,-51.99,672.98,99.11,17.27,-37.72,44.4,17.63,16.52,100.0,0.0,0.0
2016-07,2016,7,South,Furniture,Consumer,2.0,5.0,282.12,843.98,-561.86,-66.57,-42.09,327.79,-685.19,-67.64,-22.3,339.72,-684.77,-66.84,-35.36,3.51,2.39,-16.22,50.0,-16.67,-50.0
2016-07,2016,7,South,Furniture,Corporate,4.0,12.0,698.75,603.88,94.87,15.71,-15.69,850.43,-287.36,-25.26,-8.35,909.07,-7.45,-0.81,-10.87,6.45,30.59,-2.58,50.0,50.0,-50.0
2016-07,2016,7,South,Office Supplies,Consumer,5.0,33.0,1265.79,668.76,597.03,89.27,70.88,1277.49,845.18,195.5,100.36,1425.92,712.63,99.91,67.52,10.41,-28.98,-14.68,100.0,0.0,0.0
2016-07,2016,7,South,Office Supplies,Corporate,3.0,20.0,154.07,866.54,-712.47,-82.22,-64.98,138.65,-594.15,-81.08,-67.12,192.58,-794.1,-80.48,-60.54,28.01,2.28,14.42,100.0,14.29,22.22
2016-07,2016,7,South,Office Supplies,Home Office,3.0,20.0,246.39,121.95,124.44,102.04,127.61,130.71,66.29,102.9,27.37,246.39,124.44,102.04,82.08,46.95,-0.23,22.79,100.0,0.0,0.0
2016-07,2016,7,South,Technology,Consumer,2.0,7.0,2268.97,7184.54,-4915.57,-68.42,304.03,1876.72,-7534.39,-80.06,212.76,2828.96,-8037.31,-73.97,302.99,33.66,20.27,19.14,100.0,0.0,0.0
2016-07,2016,7,South,Technology,Corporate,2.0,11.0,407.29,76.77,330.52,430.53,-54.64,1003.96,934.38,1342.89,8.7,722.86,626.89,653.21,-38.56,-38.89,-66.39,-60.39,50.0,-50.0,0.0
2016-07,2016,7,South,Technology,Home Office,2.0,8.0,449.6,2873.92,-2424.32,-84.36,-42.2,313.54,-2916.49,-90.29,-44.91,456.79,-3163.17,-87.38,-41.28,31.36,20.59,4.52,100.0,50.0,0.0
2016-07,2016,7,West,Furniture,Consumer,5.0,33.0,3576.73,1690.27,1886.46,111.61,129.47,3337.21,1060.31,46.57,75.48,3848.69,1741.38,82.64,108.17,13.29,21.34,16.16,80.0,13.33,-20.0
2016-07,2016,7,West,Furniture,Corporate,2.0,11.0,727.15,1360.24,-633.09,-46.54,-61.07,597.05,-685.31,-53.44,-69.04,752.52,-750.11,-49.92,-64.91,20.66,6.0,10.6,100.0,50.0,0.0
2016-07,2016,7,West,Furniture,Home Office,1.0,10.0,130.97,1210.96,-1079.99,-89.18,-52.77,715.7,-372.56,-34.23,105.11,327.42,-973.42,-74.83,-1.52,-118.59,-134.93,-113.64,0.0,-100.0,-50.0
2016-07,2016,7,West,Office Supplies,Consumer,13.0,68.0,1400.97,2154.33,-753.36,-34.97,147.55,3301.45,1823.59,123.39,478.05,2563.79,394.09,18.16,290.99,-28.77,-60.66,-41.67,84.62,-15.38,4.62
2016-07,2016,7,West,Office Supplies,Corporate,4.0,12.0,527.85,129.53,398.32,307.51,3633.03,312.39,168.38,116.92,1920.63,527.85,377.67,251.48,2826.0,40.82,36.71,26.46,100.0,40.0,0.0
2016-07,2016,7,West,Office Supplies,Home Office,4.0,39.0,376.29,604.61,-228.32,-37.76,1880.47,391.39,38.81,11.01,3786.69,446.47,-159.09,-26.27,2249.84,12.34,-29.44,-34.66,75.0,-25.0,-25.0
2016-07,2016,7,West,Technology,Consumer,3.0,18.0,841.23,5167.66,-4326.43,-83.72,-51.14,922.85,-5008.98,-84.44,-30.97,1029.05,-5597.43,-84.47,-42.29,10.32,-0.16,-14.7,100.0,28.57,0.0
2016-07,2016,7,West,Technology,Corporate,2.0,18.0,498.41,160.93,337.48,209.71,739.22,378.61,236.5,166.42,474.61,517.56,356.63,221.61,597.14,26.85,15.16,15.6,100.0,0.0,0.0
2016-07,2016,7,West,Technology,Home Office,1.0,5.0,1499.95,69.39,1430.56,2061.62,111.91,1049.97,979.6,1392.07,116.68,1499.95,1420.54,1788.87,111.91,30.0,18.62,-1.54,100.0,50.0,0.0
2016-08,2016,8,Central,Furniture,Corporate,4.0,24.0,3445.37,201.48,3243.89,1610.03,137.19,4699.6,4344.33,1222.82,142.9,4610.53,4296.87,1369.91,153.92,-1.93,11.34,4.63,50.0,50.0,-50.0
2016-08,2016,8,Central,Furniture,Home Office,3.0,18.0,905.56,25.4,880.16,3465.2,2116.25,1676.05,1659.29,9900.3,3546.76,1343.21,1317.81,5188.23,2530.14,-24.78,-58.8,-34.79,33.33,-66.67,-66.67
2016-08,2016,8,Central,Office Supplies,Consumer,7.0,36.0,498.23,848.81,-350.58,-41.3,-40.25,713.13,143.54,25.2,41.75,621.9,-260.33,-29.51,-25.93,-14.67,-50.11,-54.75,71.43,-28.57,-8.57
2016-08,2016,8,Central,Office Supplies,Corporate,6.0,28.0,154.75,891.61,-736.86,-82.64,-40.01,109.0,-605.63,-84.75,-49.37,178.3,-757.3,-80.94,-32.48,38.88,15.26,20.4,100.0,0.0,0.0
2016-08,2016,8,Central,Office Supplies,Home Office,3.0,29.0,629.93,31.63,598.3,1891.56,428.38,452.36,373.69,475.01,25.9,647.33,589.76,1024.42,223.07,30.12,66.79,109.44,100.0,33.33,0.0
2016-08,2016,8,Central,Technology,Consumer,3.0,16.0,1756.38,886.13,870.25,98.21,1734.91,2039.3,1331.99,188.32,2369.48,2177.47,1258.54,136.96,1719.87,6.35,-16.68,-24.62,100.0,0.0,50.0
2016-08,2016,8,Central,Technology,Corporate,5.0,28.0,1273.84,823.65,450.19,54.66,169.72,1191.39,58.74,5.19,124.69,1457.81,328.69,29.11,146.94,18.28,18.59,8.1,100.0,50.0,0.0
2016-08,2016,8,Central,Technology,Home Office,3.0,7.0,93.54,235.56,-142.02,-60.29,-65.35,118.65,-174.83,-59.57,-39.8,112.74,-196.71,-63.57,-58.24,-5.25,-10.41,-32.25,66.67,16.67,-33.33
2016-08,2016,8,East,Furniture,Consumer,4.0,15.0,1195.15,1180.66,14.49,1.23,27.09,1872.61,759.97,68.3,39.83,1611.1,238.56,17.38,27.65,-16.23,-35.17,-10.13,50.0,-50.0,-16.67
2016-08,2016,8,East,Furniture,Corporate,2.0,10.0,469.05,2988.56,-2519.51,-84.31,124.02,761.95,-2717.49,-78.1,171.59,647.76,-2988.75,-82.19,140.7,-17.63,-21.95,-13.38,50.0,-33.33,50.0
2016-08,2016,8,East,Furniture,Home Office,1.0,3.0,9.04,477.8,-468.76,-98.11,-99.31,32.78,-417.04,-92.71,-97.85,22.61,-498.66,-95.66,-98.6,-44.98,-58.68,-50.24,0.0,-100.0,-50.0
2016-08,2016,8,East,Office Supplies,Consumer,12.0,127.0,1384.13,2436.89,-1052.76,-43.2,-61.11,1143.31,-1186.99,-50.94,-67.93,1622.54,-1073.15,-39.81,-59.75,29.54,15.99,17.98,83.33,-16.67,-16.67
2016-08,2016,8,East,Office Supplies,Corporate,8.0,48.0,1518.08,2524.08,-1006.0,-39.86,2273.85,1100.2,-1340.76,-54.93,1106.76,1541.44,-1317.17,-46.08,1713.03,28.63,14.02,35.88,87.5,10.58,37.5
2016-08,2016,8,East,Office Supplies,Home Office,2.0,11.0,609.77,59.86,549.91,918.66,157.12,919.86,805.56,704.78,563.68,755.23,663.48,723.14,218.46,-21.8,2.78,-63.36,50.0,-16.67,-50.0
2016-08,2016,8,East,Technology,Consumer,4.0,14.0,1176.56,2238.71,-1062.15,-47.44,-20.82,1462.19,-1483.55,-50.36,19.43,1528.43,-1654.93,-51.99,-4.53,4.33,-3.14,-19.19,75.0,-10.71,-25.0
2016-08,2016,8,East,Technology,Corporate,2.0,5.0,1011.75,672.98,338.77,50.34,-60.74,1042.33,668.18,178.59,-59.82,1219.7,546.72,81.24,-63.6,14.54,-29.86,-8.05,100.0,0.0,50.0
2016-08,2016,8,East,Technology,Home Office,2.0,11.0,555.12,388.86,166.26,42.76,52.98,716.22,422.7,144.01,73.05,688.4,296.81,75.8,51.77,-4.04,-29.08,-12.79,50.0,-50.0,-50.0
2016-08,2016,8,South,Furniture,Consumer,3.0,8.0,643.53,282.12,361.41,128.11,-13.41,568.26,240.47,73.36,-45.47,692.45,352.73,103.83,-25.46,17.93,14.42,30.11,100.0,50.0,0.0
2016-08,2016,8,South,Furniture,Corporate,1.0,4.0,1282.51,698.75,583.76,83.54,5.21,1502.94,652.51,76.73,14.88,1603.14,694.07,76.35,9.72,6.25,-0.2,-4.21,100.0,50.0,0.0
2016-08,2016,8,South,Furniture,Home Office,2.0,12.0,188.46,24.96,163.5,655.05,-95.66,152.18,133.46,712.93,-95.56,208.13,183.17,733.85,-95.29,26.88,1.88,4.55,100.0,0.0,0.0
